Season,Name,Team,W,L,ERA,G,GS,CG,ShO,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,playerid
1946,Lum Harris,PHA,3,14,5.24,34,12,4,0,0,,,125.1,556,153,78,73,11,48,,0,2,0,33,1005423
1912,Bobby Keefe,CIN,1,3,5.24,17,6,0,0,2,,,68.2,,78,52,40,0,33,,4,2,0,29,1006739
1923,Jim Bagby,PIT,3,2,5.24,21,6,2,0,3,,,68.2,321,95,49,40,6,25,,1,0,0,16,1000411
1929,Harry Smythe,PHI,4,6,5.24,19,7,2,0,1,,,68.2,307,94,47,40,3,15,,1,0,0,12,1012224
1941,Mel Harder,CLE,5,4,5.24,15,10,1,0,1,,,68.2,317,76,43,40,8,37,,2,1,0,21,1005339
1950,Harry Perkowski,CIN,0,0,5.24,22,0,0,0,0,,,34.1,159,36,21,20,6,23,,1,0,0,19,1010195
1957,Joe Margoneri,NYG,1,1,5.24,13,2,1,0,0,,,34.1,165,44,23,20,1,21,2,1,1,0,18,1008105
1989,Don Carman,PHI,5,15,5.24,49,20,0,0,0,,,149.1,683,152,98,87,21,86,6,3,7,3,81,1001967
1949,Hugh Casey,- - -,5,1,5.24,37,0,0,0,5,,,46.1,218,61,34,27,4,22,,1,0,0,14,1002039
1938,Monte Weaver,WAS,7,6,5.24,31,18,7,0,0,,,139,645,157,93,81,9,74,,3,4,1,43,1013702
1975,Ron Schueler,PHI,4,4,5.24,46,6,1,0,0,,,92.2,391,88,55,54,6,40,4,1,4,2,69,1011622
1950,Johnny Klippstein,CHC,2,9,5.25,33,11,3,0,1,,,104.2,480,112,69,61,9,64,,4,6,1,51,1007013
1939,Chubby Dean,PHA,5,8,5.25,54,1,0,0,7,,,116.2,556,132,93,68,8,80,,0,2,0,39,1003105
1913,Pol Perritt,STL,6,14,5.25,36,21,8,0,0,,,175,,205,123,102,9,64,,8,3,3,64,1010206
1986,Bob James,CHW,5,4,5.25,49,0,0,0,14,,,58.1,263,61,36,34,8,23,3,4,5,1,32,1006345
1991,Wayne Rosenthal,TEX,1,4,5.25,36,0,0,0,1,,,70.1,321,72,43,41,9,36,1,1,8,1,61,1011216
1933,Belve Bean,CLE,1,2,5.25,27,2,0,0,0,,,70.1,293,80,43,41,6,20,,1,2,1,41,1000712
1932,Jack Russell,- - -,6,14,5.25,29,17,7,0,1,,,152.2,699,207,102,89,7,42,,1,4,0,34,1011313
1969,Bill Landis,BOS,5,5,5.25,45,5,0,0,1,,,82.1,369,82,53,48,7,49,3,3,5,1,50,1007294
1973,Dave Goltz,MIN,6,4,5.25,32,10,1,0,1,,,106.1,477,138,68,62,11,32,1,2,5,0,65,1004818
1978,Dave Roberts,CHC,6,8,5.25,35,20,2,1,1,,,142.1,627,159,87,83,17,56,15,3,4,0,54,1011031
1991,Jeff Carter,CHW,0,1,5.25,5,2,0,0,0,,,12,49,8,8,7,1,5,0,0,0,0,2,1002017
1982,Ross Grimsley,BAL,1,2,5.25,21,0,0,0,0,,,60,257,65,35,35,7,22,5,0,2,0,18,1005071
1881,Frank Mountain,DET,3,4,5.25,7,7,7,0,0,,,60,,80,63,35,2,18,,,10,0,13,1009267
1882,Charlie Reynolds,PHA,1,1,5.25,2,2,1,0,0,,,12,,18,11,7,0,3,,,0,0,4,1010865
1887,Bill George,NYG,3,9,5.25,13,13,11,0,0,,,108,,126,112,63,1,89,,14,22,0,49,1004618
1903,Charlie Moran,STL,0,1,5.25,3,2,2,0,0,,,24,,30,29,14,0,19,,1,2,0,7,1009147
1903,Ed Walker,CLE,0,0,5.25,3,3,0,0,0,,,12,,13,12,7,0,10,,0,0,0,4,1013514
1912,Fred Toney,CHC,1,2,5.25,9,2,0,0,0,,,24,,21,19,14,0,11,,1,2,0,9,1013116
1912,Dixie Walker,WAS,3,6,5.25,9,8,5,0,0,,,60,,72,40,35,2,18,,4,2,1,29,1013511
1919,Bill Bayne,SLB,1,1,5.25,2,2,1,0,0,,,12,56,16,8,7,0,6,,0,0,0,0,1000701
1919,Bill Bolden,STL,0,1,5.25,3,1,0,0,0,,,12,56,17,7,7,0,4,,1,0,0,4,1001140
1919,Bob Hasty,PHA,0,2,5.25,2,2,1,0,0,,,12,53,15,10,7,1,4,,0,1,0,5,1005485
1921,Ray Gordinier,BRO,1,0,5.25,3,3,0,0,0,,,12,53,10,8,7,0,8,,0,0,0,4,1004872
1928,Archie Campbell,NYY,0,1,5.25,13,1,0,0,2,,,24,120,30,22,14,0,11,,0,1,0,9,1001872
1935,Monte Weaver,WAS,1,1,5.25,5,2,0,0,0,,,12,57,16,8,7,1,6,,0,0,0,4,1013702
1936,Syd Cohen,WAS,0,2,5.25,19,1,0,0,1,,,36,165,44,27,21,4,14,,3,1,2,21,1002402
1938,Atley Donald,NYY,0,1,5.25,2,2,0,0,0,,,12,55,7,8,7,0,14,,1,1,0,6,1003376
1940,Lefty Hoerst,PHI,1,0,5.25,6,0,0,0,0,,,12,54,12,7,7,1,8,,0,0,0,3,1005896
1941,Dick Lanahan,PIT,0,1,5.25,7,0,0,0,0,,,12,52,13,9,7,1,3,,2,0,0,5,1007286
1947,Preacher Roe,PIT,4,15,5.25,38,22,4,1,2,,,144,635,156,93,84,19,63,,0,1,1,59,1011122
1961,Tony Cloninger,MIL,7,2,5.25,19,10,3,0,0,,,84,363,84,49,49,16,33,1,1,7,4,51,1002359
1961,Phil Regan,DET,10,7,5.25,32,16,6,0,2,,,120,526,134,70,70,19,41,1,1,1,0,46,1010785
1968,Dan McGinn,CIN,0,1,5.25,14,0,0,0,0,,,12,60,13,7,7,1,11,2,1,2,0,16,1008523
1972,Jim York,HOU,0,1,5.25,26,0,0,0,0,,,36,164,45,21,21,3,18,3,1,3,0,25,1014351
1991,Don Carman,CIN,0,2,5.25,28,0,0,0,1,,,36,164,40,23,21,8,19,1,1,2,0,15,1001967
1989,Jimmy Jones,NYY,2,1,5.25,11,6,0,0,0,,,48,211,56,29,28,7,16,1,2,1,0,25,1006569
1982,Fernando Arroyo,- - -,0,1,5.25,16,0,0,0,0,,,36,155,40,22,21,6,13,1,1,4,0,13,1000327
1985,Wes Gardner,NYM,0,2,5.25,9,0,0,0,0,,,12,61,18,14,7,1,8,2,0,1,0,11,1004532
1987,Ron Mathis,HOU,0,1,5.25,8,0,0,0,0,,,12,55,10,8,7,2,11,0,0,0,0,8,1008244
1948,Paul Erickson,- - -,2,0,5.25,9,2,0,0,0,,,24,119,26,15,14,2,25,,0,1,0,10,1003810
1977,Bill Travers,MIL,4,12,5.25,19,19,2,1,0,,,121.2,558,140,75,71,13,57,5,7,11,0,49,1013161
1959,Hal Griggs,WAS,2,8,5.25,37,10,2,1,2,,,97.2,443,103,63,57,8,52,4,1,4,0,43,1005056
1987,Rich Yett,CLE,3,9,5.25,37,11,2,0,1,,,97.2,432,96,63,57,21,49,3,3,9,0,59,1014342
1917,Al Mamaux,PIT,2,11,5.25,16,13,5,0,0,,,85.2,394,92,59,50,1,50,,3,3,0,22,1008049
1962,Joe Moeller,LAD,6,5,5.25,19,15,1,0,1,,,85.2,389,87,55,50,10,58,1,0,9,0,46,1009023
1935,Jack Salveson,- - -,1,3,5.25,25,2,2,0,1,,,73.2,337,90,51,43,7,28,,1,0,1,24,1011390
1955,Paul Foytack,DET,0,1,5.26,22,1,0,0,0,,,49.2,227,48,29,29,4,36,3,0,4,0,38,1004287
1991,Darrel Akerfelds,PHI,2,1,5.26,30,0,0,0,0,,,49.2,229,49,30,29,5,27,4,3,4,0,31,1000096
1984,Roy Thomas,SEA,3,2,5.26,21,1,0,0,1,,,49.2,233,52,33,29,8,37,1,4,1,0,42,1012993
1897,Buttons Briggs,CHI,4,17,5.26,22,22,21,0,0,,,186.2,,246,166,109,6,85,,9,6,0,60,1001424
1925,Charlie Robertson,CHW,8,12,5.26,24,23,6,2,0,,,137,630,181,96,80,8,47,,2,2,0,27,1011025
1962,Howie Koplitz,DET,3,0,5.26,10,6,1,0,0,,,37.2,172,54,24,22,5,10,1,0,2,0,10,1007107
1983,Larry Pashnick,DET,1,3,5.26,12,6,0,0,0,,,37.2,181,48,27,22,5,18,1,3,0,0,17,1010041
1974,Jack Kucek,CHW,1,4,5.26,9,7,0,0,0,,,37.2,175,48,25,22,3,21,0,1,0,0,25,1007195
1992,Tim Scott,SDP,4,1,5.26,34,0,0,0,0,,,37.2,173,39,24,22,4,21,6,1,0,1,30,1011694
1951,Cloyd Boyer,STL,2,5,5.26,19,8,1,0,1,,,63.1,288,68,42,37,9,46,,3,4,0,40,1001281
1928,George Cox,CHW,1,2,5.26,26,2,0,0,0,,,89,403,110,58,52,6,39,,2,1,0,22,1002700
1947,Nick Strincevich,PIT,1,6,5.26,32,7,1,0,0,,,89,397,111,59,52,9,37,,2,0,0,22,1012622
1937,Roxie Lawson,DET,18,7,5.26,37,29,15,0,1,,,217.1,995,236,141,127,17,115,,1,6,1,68,1007406
1936,Tommy Thomas,SLB,11,9,5.26,36,21,8,1,0,,,179.2,824,219,132,105,25,72,,4,4,1,40,1012996
1888,Doc Oberlander,CLE,1,2,5.26,3,3,3,0,0,,,25.2,,27,33,15,2,18,,1,5,0,23,1009678
1963,Harry Fanok,STL,2,1,5.26,12,0,0,0,1,,,25.2,121,24,16,15,3,21,1,1,1,2,25,1003924
1967,Bill Landis,BOS,1,0,5.26,18,1,0,0,0,,,25.2,110,24,16,15,6,11,3,0,0,0,23,1007294
1973,Mickey Scott,- - -,1,2,5.26,23,0,0,0,0,,,25.2,117,29,15,15,4,11,0,2,0,0,13,1011690
1980,Jesse Jefferson,- - -,5,13,5.26,30,19,2,2,0,,,128.1,558,133,79,75,12,54,2,2,1,2,57,1006380
1976,Bill Greif,- - -,2,8,5.26,52,5,0,0,6,,,77,348,87,48,45,7,37,5,2,7,0,37,1005027
1945,Whit Wyatt,PHI,0,7,5.26,10,10,2,0,0,,,51.1,239,72,38,30,3,14,,0,0,0,10,1014304
1952,Johnny Kucab,PHA,0,1,5.26,25,0,0,0,2,,,51.1,231,64,37,30,5,20,,1,1,0,17,1007194
1964,Ken McBride,LAA,4,13,5.26,29,21,0,0,1,,,116.1,533,104,77,68,14,75,0,16,3,0,66,1008344
1981,Juan Berenguer,- - -,2,13,5.26,20,14,1,0,0,,,90.2,405,84,62,53,11,51,1,5,2,0,49,1000865
1954,Gerry Staley,STL,7,13,5.26,48,20,3,1,2,,,155.2,711,198,107,91,21,47,,6,2,0,50,1012388
1954,Fred Baczewski,CIN,6,6,5.26,29,22,4,1,0,,,130,587,159,82,76,22,53,,1,1,0,43,1000403
1964,Pete Charton,BOS,0,2,5.26,25,5,0,0,0,,,65,272,67,39,38,12,24,1,1,0,0,37,1002162
1970,Mike Wegener,MON,3,6,5.26,25,16,1,0,0,,,104.1,461,100,70,61,16,56,3,4,4,0,35,1013726
1913,Rube Geyer,STL,1,5,5.26,30,4,2,0,1,,,78.2,,83,57,46,6,38,,2,3,0,21,1004650
1910,Harry Coveleski,CIN,1,1,5.26,7,4,2,0,0,,,39.1,,35,41,23,1,42,,4,2,0,27,1002681
1967,Ed Rakow,ATL,3,2,5.26,17,3,0,0,0,,,39.1,168,36,23,23,4,15,3,1,4,0,25,1010661
1969,Ken Brett,BOS,2,3,5.26,8,8,0,0,0,,,39.1,178,41,24,23,6,22,1,3,0,1,23,1001402
1929,Lil Stoner,DET,3,3,5.26,24,3,1,0,4,,,53,242,57,37,31,2,31,,2,3,0,12,1012570
1979,Dave Patterson,LAD,4,1,5.26,36,0,0,0,6,,,53,238,62,35,31,5,22,6,0,0,0,34,1010060
1953,Dick Marlowe,DET,6,7,5.26,42,11,2,0,0,,,119.2,536,152,74,70,13,42,,2,4,0,52,1008114
1938,Elden Auker,DET,11,10,5.27,27,24,12,1,0,,,160.2,717,184,97,94,14,56,,5,1,0,46,1000366
1890,Mickey Hughes,- - -,5,7,5.27,15,13,10,0,0,,,107.2,,141,103,63,1,51,,0,1,0,37,1006160
1884,Gene Moriarity,IND,0,2,5.27,2,2,2,0,0,,,13.2,,16,13,8,0,7,,1,1,0,4,1009189
1918,Snipe Conley,CIN,2,0,5.27,5,0,0,0,1,,,13.2,60,17,10,8,2,5,,0,0,0,2,1002508
1919,Willie Mitchell,DET,1,2,5.27,3,2,0,0,0,,,13.2,58,12,8,8,2,10,,1,1,0,4,1009011
1951,Dick Donovan,BSN,0,0,5.27,8,2,0,0,0,,,13.2,69,17,11,8,0,11,,0,0,0,4,1003395
1966,John Morris,PHI,1,1,5.27,13,0,0,0,0,,,13.2,58,15,8,8,2,3,1,1,1,0,8,1009219
1943,Dave Odom,BSN,0,3,5.27,22,3,1,0,2,,,54.2,238,54,32,32,3,30,,4,1,0,17,1009727
1964,Chuck Estrada,BAL,3,2,5.27,17,6,0,0,0,,,54.2,247,62,34,32,8,21,5,2,4,0,32,1003841
1975,Frank LaCorte,ATL,0,3,5.27,3,2,0,0,0,,,13.2,59,13,10,8,1,6,0,0,0,0,10,1007239
1977,Ed Glynn,DET,2,1,5.27,8,3,0,0,0,,,27.1,129,36,17,16,3,12,1,0,0,0,13,1004789
1984,Lee Tunnell,PIT,1,7,5.27,26,6,0,0,1,,,68.1,317,81,44,40,6,40,6,0,6,2,51,1013218
1985,Jeff Barkley,CLE,0,3,5.27,21,0,0,0,1,,,41,174,37,26,24,5,15,3,0,2,1,30,1000550
1982,Rick Honeycutt,TEX,5,17,5.27,30,26,4,1,0,,,164,728,201,103,96,20,54,4,3,3,1,64,1005992
1974,Steve Barber,SFG,0,1,5.27,13,0,0,0,1,,,13.2,67,13,12,8,0,12,1,0,1,0,13,1000530
1881,Curry Foley,BUF,3,4,5.27,10,6,2,0,0,,,41,,70,48,24,1,5,,,1,0,2,1004195
1895,Danny Friend,CHI,2,2,5.27,5,5,5,0,0,,,41,,50,27,24,5,14,,0,1,0,10,1004356
1920,Frank Okrie,DET,1,2,5.27,21,1,1,0,0,,,41,172,44,29,24,2,18,,5,0,0,9,1009757
1949,Adrian Zabala,NYG,2,3,5.27,15,4,2,1,1,,,41,173,44,28,24,5,10,,1,0,3,13,1014401
1975,Chuck Hockenbery,CAL,0,5,5.27,16,4,0,0,1,,,41,185,48,27,24,3,19,2,3,3,0,15,1005874
1987,Bob Knepper,HOU,8,17,5.27,33,31,1,0,0,,,177.2,792,226,118,104,26,54,3,4,4,0,76,1007031
1991,Joe Slusarski,OAK,5,7,5.27,20,19,1,0,0,,,109.1,486,121,69,64,14,52,1,4,4,0,60,1012071
1979,Lerrin LaGrow,- - -,5,4,5.27,42,2,0,0,5,,,54.2,256,65,37,32,4,34,3,1,4,1,31,1007255
1982,Aurelio Lopez,DET,3,1,5.27,19,0,0,0,3,,,41,176,41,27,24,8,19,4,0,4,0,26,1007753
1957,Dean Stone,- - -,1,3,5.27,20,8,0,0,1,,,54.2,256,61,45,32,5,37,1,0,2,0,35,1012561
1941,Pete Appleton,CHW,0,3,5.27,13,0,0,0,1,,,27.1,127,27,21,16,4,17,,2,1,0,12,1000283
1942,Bill Beckmann,- - -,1,1,5.27,7,1,0,0,0,,,27.1,114,28,17,16,1,10,,0,0,0,13,1000755
1883,Art Hagan,- - -,1,16,5.27,19,18,16,0,0,,,152,,224,163,89,2,39,,,25,0,46,1005195
1956,Pedro Ramos,WAS,12,10,5.27,37,18,4,0,0,,,152,691,178,95,89,23,76,0,3,2,2,54,1010681
1959,Ted Wills,BOS,2,6,5.27,9,8,2,0,0,,,56.1,254,68,35,33,9,24,2,1,3,0,24,1014054
1978,Glenn Abbott,SEA,7,15,5.27,29,28,8,1,0,,,155.1,689,191,99,91,22,44,5,2,1,0,67,1000010
1932,Phil Collins,PHI,14,12,5.27,43,21,6,0,3,,,184.1,820,231,117,108,21,65,,6,4,2,66,1002461
1957,Ryne Duren,KCA,0,3,5.27,14,6,0,0,1,,,42.2,193,37,26,25,4,30,1,2,5,0,37,1003586
1980,Bob Owchinko,CLE,2,9,5.27,29,14,1,1,0,,,114.1,516,138,71,67,13,47,2,2,7,0,66,1009914
1946,Ken Gables,PIT,2,4,5.27,32,7,0,0,1,,,100.2,463,113,64,59,3,52,,1,0,0,39,1004417
1891,Ed Beatin,CLE,0,3,5.28,5,4,2,0,0,,,29,,39,44,17,1,21,,0,1,0,4,1000727
1953,Vern Bickford,MIL,2,5,5.28,20,9,2,0,1,,,58,258,60,35,34,8,35,,2,2,1,25,1000947
1955,Rip Coleman,NYY,2,1,5.28,10,6,0,0,1,,,29,139,40,19,17,2,16,0,1,0,0,15,1002432
1976,Joe Decker,MIN,2,7,5.28,13,12,0,0,0,,,58,279,60,37,34,3,51,0,1,6,1,35,1003127
1984,Tony Brizzolara,ATL,1,2,5.28,10,4,0,0,0,,,29,132,33,22,17,4,13,1,0,3,1,17,1001452
1936,Vic Sorrell,DET,6,7,5.28,30,14,5,1,3,,,131.1,596,153,86,77,9,64,,2,2,0,37,1012283
1939,Roxie Lawson,- - -,4,8,5.28,38,15,5,0,0,,,162,743,188,100,95,11,90,,2,4,0,47,1007406
1922,Duster Mails,CLE,4,7,5.28,26,13,4,1,0,,,104,477,122,69,61,8,40,,4,2,0,54,1007998
1938,Emerson Dickman,BOS,5,5,5.28,32,11,3,1,0,,,104,470,117,74,61,9,54,,4,2,2,22,1003277
1976,Rich Folkers,SDP,2,3,5.28,33,3,0,0,0,,,59.2,273,67,39,35,10,25,8,2,3,2,26,1004203
1980,Dan Spillner,CLE,16,11,5.28,34,30,7,1,0,,,194.1,865,225,122,114,23,74,2,3,10,0,100,1012342
1961,Al Cicotte,STL,2,6,5.28,29,7,0,0,1,,,75,333,83,47,44,16,34,2,2,3,0,51,1002235
1970,Bill Dillman,MON,2,3,5.28,18,0,0,0,0,,,30.2,134,28,18,18,4,18,4,1,3,0,17,1003304
1890,Ezra Lincoln,- - -,3,14,5.28,18,18,15,0,0,,,138,,190,129,81,2,57,,0,6,0,28,1007611
1979,Tony Brizzolara,ATL,6,9,5.28,20,19,2,0,0,,,107.1,487,133,70,63,6,33,1,3,5,0,64,1001452
1984,John Stuper,STL,3,5,5.28,15,12,0,0,0,,,61.1,272,73,39,36,4,20,2,2,1,0,19,1012652
1988,Scott Sanderson,CHC,1,2,5.28,11,0,0,0,0,,,15.1,62,13,9,9,1,3,1,0,0,0,6,1011422
1983,Dave Rucker,- - -,6,5,5.28,38,3,0,0,0,,,46,210,54,31,27,3,26,0,2,1,0,28,1011279
1972,Jim Roland,- - -,0,1,5.28,23,0,0,0,0,,,30.2,148,39,19,18,4,18,2,2,0,0,17,1011156
1992,Jim Acker,SEA,0,0,5.28,17,0,0,0,0,,,30.2,148,45,19,18,4,12,1,0,1,0,11,1000030
1897,Duke Esper,STL,1,6,5.28,8,8,7,0,0,,,61.1,,95,51,36,5,12,,1,0,0,8,1003827
1925,Clarence Mitchell,PHI,10,17,5.28,32,26,12,1,1,,,199.1,882,245,130,117,23,51,,5,4,0,46,1008998
1891,King Kelly,CKE,0,1,5.28,3,0,0,0,0,,,15.1,,21,15,9,2,7,,0,0,0,0,1006806
1927,Russ Miller,PHI,1,1,5.28,2,2,1,0,0,,,15.1,70,21,9,9,2,3,,1,0,0,4,1008933
1931,Phil Gallivan,BRO,0,1,5.28,6,1,0,0,0,,,15.1,74,23,11,9,2,7,,0,0,0,1,1004462
1937,Jim Henry,BOS,1,0,5.28,3,2,1,0,0,,,15.1,70,15,9,9,2,11,,0,0,0,8,1005673
1945,Hal Schacker,BSN,0,1,5.28,6,0,0,0,0,,,15.1,69,14,12,9,2,9,,0,1,0,6,1011504
1946,Jim Konstanty,BSN,0,1,5.28,10,1,0,0,0,,,15.1,67,17,9,9,2,7,,0,2,0,9,1007098
1950,Warren Hacker,CHC,0,1,5.28,5,3,1,0,1,,,15.1,73,20,11,9,3,8,,0,0,0,5,1005182
1952,Ken Lehman,BRO,1,2,5.28,4,3,0,0,0,,,15.1,70,19,11,9,1,6,,0,0,0,7,1007486
1963,Dick LeMay,CHC,0,1,5.28,9,1,0,0,0,,,15.1,74,26,9,9,1,4,2,0,0,0,10,1007514
1987,Jeff Sellers,BOS,7,8,5.28,25,22,4,2,0,,,139.2,620,161,85,82,10,61,0,3,2,0,99,1011733
1992,Scott Scudder,CLE,6,10,5.28,23,22,0,0,0,,,109,509,134,80,64,10,55,0,2,7,0,66,1011699
1932,Bob Kline,BOS,11,13,5.28,47,19,4,1,2,,,172,784,203,117,101,10,76,,1,6,1,31,1007002
1980,Dave Frost,CAL,4,8,5.29,15,15,2,0,0,,,78.1,343,97,53,46,8,21,1,2,3,0,28,1004376
1936,Jake Wade,DET,4,5,5.29,13,11,4,1,0,,,78.1,371,93,60,46,7,52,,1,4,0,30,1013472
1964,Warren Spahn,MIL,6,13,5.29,38,25,4,1,4,,,173.2,759,204,110,102,23,52,4,2,6,0,78,1012299
1955,Harry Perkowski,CHC,3,4,5.29,25,4,0,0,2,,,47.2,215,53,32,28,3,25,4,0,1,0,28,1010195
1959,Bob Porterfield,- - -,1,2,5.29,40,0,0,0,1,,,47.2,222,65,31,28,4,22,6,0,5,0,19,1010445
1974,Ray Corbin,MIN,7,6,5.29,29,15,1,0,0,,,112.1,508,133,78,66,8,40,4,3,3,0,50,1002614
1969,Jerry Nyman,CHW,4,4,5.29,20,10,2,1,0,,,64.2,282,58,40,38,7,39,1,0,0,0,40,1009670
1943,Bill Sayles,- - -,1,3,5.29,23,3,1,0,0,,,64.2,298,73,43,38,1,33,,0,3,0,43,1011483
1984,Tom Candiotti,MIL,2,2,5.29,8,6,0,0,0,,,32.1,147,38,21,19,5,10,0,0,1,0,23,1001911
1980,Balor Moore,TOR,1,1,5.29,31,3,0,0,1,,,64.2,290,76,43,38,6,31,4,4,1,0,22,1009090
1978,Doug Bird,KCR,6,6,5.29,40,6,0,0,1,,,98.2,434,110,63,58,8,31,5,2,9,2,48,1000976
1954,Johnny Klippstein,CHC,4,11,5.29,36,21,4,0,1,,,148,693,155,104,87,13,96,,4,5,1,69,1007013
1953,Bubba Church,- - -,7,8,5.29,38,18,3,0,1,,,148,670,170,99,87,25,68,,4,2,0,59,1002225
1921,John Russell,CHW,2,5,5.29,11,9,4,0,0,,,66.1,306,82,42,39,3,35,,1,0,0,15,1011316
1970,Grant Jackson,PHI,5,15,5.29,32,23,1,0,0,,,149.2,669,170,94,88,17,61,3,1,2,0,104,1006298
1941,Steve Sundra,WAS,9,13,5.29,28,23,11,0,0,,,168.1,760,203,108,99,11,61,,1,6,0,50,1012726
1964,Moe Drabowsky,KCA,5,13,5.29,53,21,1,0,1,,,168.1,739,176,103,99,24,72,5,8,9,0,119,1003474
1880,Frank Mountain,TRO,1,1,5.29,2,2,2,0,0,,,17,,23,17,10,0,6,,,1,0,2,1009267
1884,Jack Leary,- - -,0,5,5.29,5,4,3,0,0,,,34,,45,44,20,0,7,,,0,0,13,1007436
1884,Sparrow Morton,PHI,0,2,5.29,2,2,2,0,0,,,17,,16,20,10,0,11,,0,4,0,5,1009235
1892,Willie McGill,CIN,1,1,5.29,3,3,1,0,0,,,17,,18,14,10,0,5,,0,1,0,7,1008522
1898,Danny Friend,CHI,0,2,5.29,2,2,2,0,0,,,17,,20,15,10,1,10,,1,0,0,4,1004356
1902,Ed Kenna,PHA,1,1,5.29,2,1,1,0,0,,,17,,19,15,10,1,11,,1,0,0,5,1006830
1928,Lefty Weinert,CHC,1,0,5.29,10,1,0,0,0,,,17,74,24,10,10,0,9,,1,1,0,8,1013739
1932,Pete Appleton,- - -,0,3,5.29,15,3,0,0,0,,,51,247,60,46,30,3,29,,2,1,0,16,1000283
1938,Lee Grissom,CIN,2,3,5.29,14,7,0,0,0,,,51,230,60,38,30,4,22,,2,2,0,16,1005073
1951,Moe Burtschy,PHA,0,0,5.29,7,0,0,0,0,,,17,79,18,11,10,0,12,,1,2,0,4,1001738
1952,Harry Schaeffer,NYY,0,1,5.29,5,2,0,0,0,,,17,86,18,14,10,2,18,,0,1,0,15,1011507
1966,Sammy Ellis,CIN,12,19,5.29,41,36,7,0,0,,,221,960,226,135,130,35,78,8,3,9,2,154,1003753
1970,Charlie Hough,LAD,0,0,5.29,8,0,0,0,2,,,17,79,18,11,10,7,11,0,0,0,0,8,1006050
1971,Roger Nelson,KCR,0,1,5.29,13,1,0,0,0,,,34,139,35,20,20,1,5,0,0,0,0,29,1009511
1977,Tom Buskey,CLE,0,0,5.29,21,0,0,0,0,,,34,157,45,24,20,6,8,1,1,1,0,15,1001759
1982,John D'Acquisto,OAK,0,1,5.29,11,0,0,0,0,,,17,78,20,11,10,1,9,0,0,2,0,7,1002919
1929,Emil Yde,DET,7,3,5.3,29,6,4,1,0,,,86.2,412,100,60,51,8,63,,0,4,0,23,1014328
1926,Bill Morrell,WAS,3,3,5.3,26,2,1,0,1,,,69.2,308,83,48,41,5,29,,2,0,0,16,1009198
1935,Russ Van Atta,- - -,9,16,5.3,58,17,1,0,3,,,175,811,206,121,103,10,91,,3,4,0,90,1013337
1943,Andy Karl,- - -,2,3,5.3,20,2,0,0,1,,,52.2,249,75,33,31,0,24,,0,2,1,10,1006701
1963,Mel Nelson,LAA,2,3,5.3,36,3,0,0,1,,,52.2,250,55,34,31,7,32,5,2,4,0,41,1009506
1970,Barry Moore,- - -,3,9,5.3,37,19,0,0,0,,,141,650,155,90,83,20,80,3,9,7,0,69,1009089
1933,Wally Hebert,SLB,4,6,5.3,33,10,3,0,0,,,88.1,409,114,58,52,4,35,,1,0,0,19,1005570
1950,Russ Meyer,PHI,9,11,5.3,32,25,3,0,1,,,159.2,710,193,108,94,21,67,,2,4,2,74,1008833
1884,Henry Oberbeck,- - -,0,5,5.3,8,5,3,0,0,,,35.2,,56,38,21,0,5,,,0,0,7,1009676
1942,Tex Shirley,PHA,0,1,5.3,15,1,0,0,1,,,35.2,162,37,30,21,0,22,,2,0,0,10,1011914
1986,Rob Woodward,BOS,2,3,5.3,9,6,0,0,0,,,35.2,161,46,26,21,4,11,0,1,5,1,14,1014249
1981,Jim Otten,STL,1,0,5.3,24,0,0,0,0,,,35.2,160,44,23,21,3,20,5,0,4,0,20,1009901
1937,Bump Hadley,NYY,11,8,5.3,29,25,6,0,0,,,178.1,803,199,122,105,16,83,,3,5,0,70,1005186
1976,Dan Warthen,MON,2,10,5.3,23,16,2,1,0,,,90,405,76,59,53,8,66,2,2,2,0,67,1013644
1964,Don Elston,CHC,2,5,5.3,48,0,0,0,1,,,54.1,260,68,38,32,4,34,12,3,3,0,26,1003759
1985,Doug Sisk,NYM,4,5,5.3,42,0,0,0,2,,,73,341,86,48,43,3,40,3,2,1,1,26,1012017
1911,Orlie Weaver,- - -,5,14,5.3,33,21,5,1,0,,,164.2,,169,114,97,9,101,,11,5,0,70,1013703
1966,Joe Sparma,DET,2,7,5.3,29,13,0,0,0,,,91.2,420,103,57,54,14,52,0,3,6,0,61,1012307
1893,Al Maul,WAS,12,21,5.3,37,33,29,1,0,,,297,,355,254,175,17,144,,0,11,3,72,1008273
1928,Claude Willoughby,PHI,6,5,5.3,35,13,5,1,1,,,130.2,633,180,92,77,6,83,,3,1,0,26,1014046
1902,Dave Williams,BOS,0,0,5.3,3,0,0,0,0,,,18.2,,22,18,11,0,11,,1,2,0,7,1013983
1906,Norwood Gibson,BOS,0,2,5.3,5,2,1,0,0,,,18.2,,25,21,11,2,7,,0,0,1,3,1004670
1906,Ambrose Puttmann,STL,2,2,5.3,4,4,0,0,0,,,18.2,,23,13,11,2,9,,2,3,0,12,1010578
1923,Phil Bedgood,CLE,0,2,5.3,9,2,0,0,0,,,18.2,94,16,13,11,0,14,,2,0,0,7,1000763
1945,Otho Nitcholas,BRO,1,0,5.3,7,0,0,0,0,,,18.2,78,19,14,11,4,1,,0,0,0,4,1009605
